HHID,Parcel_ID,Field_ID,depth_bottom,Depth.range,Zone,AEZ,N_Degree,N_Minute,E_Degree,E_Minute,SSN,AcidCarbon,Acidified.Nitrogen,Total.Carbon,Total.Nitrogen,Clay,Sand,Silt,Code.y,Code.x,lat,long
1609,2,1,20,0-20cm,Borena,Upper Kolla,6,19.741,38,15.033,icr116421,2.359704363,0.188256711,2.359064202,0.195795454,49.81934468,14.57336815,31.99179555,1609.2.1.20,1609.2.1.20,6.329016667,38.25055
1609,2,2,20,0-20cm,Borena,Upper Kolla,6,19.745,38,15.044,icr116423,2.297092905,0.18073612,2.302353833,0.186716953,48.97747368,15.77824229,31.81861437,1609.2.2.20,1609.2.2.20,6.329083333,38.25073333
1610,2,1,20,0-20cm,Borena,Upper Kolla,6,20.171,38,14.959,icr116427,2.382889818,0.192826084,2.474349434,0.204217288,64.82123731,7.237527481,20.05229868,1610.2.1.20,1610.2.1.20,6.336183333,38.24931667
1612,1,2,20,0-20cm,Borena,Upper Kolla,6,19.866,38,14.689,icr116433,2.896339666,0.232510392,2.984950057,0.247357363,69.85606256,5.77909596,17.9164667,1612.1.2.20,1612.1.2.20,6.3311,38.24481667
1701,1,2,20,0-20cm,Borena,Weyna Dega,6,9.458,38,8.4,icr116435,2.160257639,0.165952571,2.201948694,0.174777576,76.01428765,7.428373752,15.41214141,1701.1.2.20,1701.1.2.20,6.157633333,38.14
1702,2,3,20,0-20cm,Borena,Weyna Dega,6,10.583,38,7.973,icr116437,3.121160298,0.243977987,3.126266935,0.258776094,77.8232795,6.164205099,18.13207713,1702.2.3.20,1702.2.3.20,6.176383333,38.13288333
1702,2,4,20,0-20cm,Borena,Weyna Dega,6,10.581,38,8.028,icr116439,3.447869038,0.264947626,3.505483907,0.280425801,77.48803869,6.621361103,19.74570723,1702.2.4.20,1702.2.4.20,6.17635,38.1338
1703,1,2,20,0-20cm,Borena,Weyna Dega,6,9.483,38,8.535,icr116441,3.791843914,0.285804026,3.860702723,0.299687399,78.05902127,7.412536272,24.82802752,1703.1.2.20,1703.1.2.20,6.15805,38.14225
1704,2,1,20,0-20cm,Borena,Weyna Dega,6,9.494,38,9.135,icr116443,3.718628937,0.295844074,3.815785202,0.316395252,73.85573661,6.002394703,21.15303985,1704.2.1.20,1704.2.1.20,6.158233333,38.15225
1704,2,2,20,0-20cm,Borena,Weyna Dega,6,9.417,38,8.489,icr116445,3.378327508,0.260757245,3.381949909,0.275456279,80.11822327,6.361567895,19.58245313,1704.2.2.20,1704.2.2.20,6.15695,38.14148333
1705,1,2,20,0-20cm,Borena,Weyna Dega,6,9.841,38,8.782,icr116447,3.199971005,0.252654942,3.258362037,0.26960558,78.43880092,5.267308846,16.7182715,1705.1.2.20,1705.1.2.20,6.164016667,38.14636667
1705,2,1,20,0-20cm,Borena,Weyna Dega,6,9.703,38,8.577,icr116449,3.0696147,0.244179014,3.107032462,0.261744303,74.71367022,5.468938306,17.66317684,1705.2.1.20,1705.2.1.20,6.161716667,38.14295
1706,1,2,20,0-20cm,Borena,Weyna Dega,6,10.008,38,8.68,icr116451,3.32871788,0.263518046,3.384517749,0.281081455,79.23823348,4.908066524,15.26528626,1706.1.2.20,1706.1.2.20,6.1668,38.14466667
1707,1,2,20,0-20cm,Borena,Weyna Dega,6,10.309,38,8.75,icr116453,3.222069963,0.25195833,3.237545965,0.268452733,79.38052178,6.085055257,15.28280305,1707.1.2.20,1707.1.2.20,6.171816667,38.14583333
1707,1,3,20,0-20cm,Borena,Weyna Dega,6,10.326,38,8.735,icr116455,2.849662587,0.232377093,2.939747024,0.249243082,78.65038167,4.336244543,13.84680952,1707.1.3.20,1707.1.3.20,6.1721,38.14558333
1708,1,2,20,0-20cm,Borena,Weyna Dega,6,10.112,38,8.723,icr116457,3.679918168,0.302301175,3.735601377,0.324509385,78.97227931,4.331735072,14.89240155,1708.1.2.20,1708.1.2.20,6.168533333,38.14538333
1709,1,2,20,0-20cm,Borena,Weyna Dega,6,10.024,38,9.048,icr116459,3.937841365,0.317153496,3.999973568,0.339096328,78.40484137,4.656588964,18.23117545,1709.1.2.20,1709.1.2.20,6.167066667,38.1508
1709,2,1,20,0-20cm,Borena,Weyna Dega,6,10.066,38,8.966,icr116461,3.405933357,0.282495812,3.462479435,0.30337643,78.62944482,4.143379374,14.20047201,1709.2.1.20,1709.2.1.20,6.167766667,38.14943333
1710,1,2,20,0-20cm,Borena,Weyna Dega,6,9.924,38,8.905,icr116463,3.612686959,0.291145305,3.727307288,0.31165173,77.44801672,4.833373019,17.43374905,1710.1.2.20,1710.1.2.20,6.1654,38.14841667
1710,2,1,20,0-20cm,Borena,Weyna Dega,6,9.607,38,8.798,icr116465,3.695118574,0.301267239,3.766527606,0.323549792,79.26544869,3.894572216,14.36605229,1710.2.1.20,1710.2.1.20,6.160116667,38.14663333
1711,1,2,20,0-20cm,Borena,Weyna Dega,6,9.606,38,8.799,icr116467,3.639070069,0.292877161,3.735062723,0.31450186,77.64389004,4.581684298,17.17511762,1711.1.2.20,1711.1.2.20,6.1601,38.14665
1801,1,2,20,0-20cm,Borena,Kolla,5,41.903,38,10.398,icr116473,3.263585058,0.256556421,3.303346046,0.272104515,77.36923339,5.98950615,18.27827569,1801.1.2.20,1801.1.2.20,5.698383333,38.1733
1801,1,4,20,0-20cm,Borena,Kolla,5,41.957,38,10.324,icr116475,2.788772367,0.223366544,2.846198859,0.239275724,74.71047984,5.29146251,14.96683281,1801.1.4.20,1801.1.4.20,5.699283333,38.17206667
1802,2,1,20,0-20cm,Borena,Kolla,5,41.478,38,10.387,icr116479,2.772102946,0.221167548,2.809544121,0.236645736,75.6242791,5.370517924,14.75834719,1802.2.1.20,1802.2.1.20,5.6913,38.17311667
1802,2,2,20,0-20cm,Borena,Kolla,5,41.487,38,10.368,icr116481,2.682311859,0.214035663,2.753188337,0.229301116,73.92729769,5.672835079,15.04629619,1802.2.2.20,1802.2.2.20,5.69145,38.1728
1803,1,2,20,0-20cm,Borena,Kolla,5,42,38,10.247,icr116483,2.889897602,0.206175076,3.016806582,0.217849678,70.60195531,7.480490544,18.25540287,1803.1.2.20,1803.1.2.20,5.7,38.17078333
1803,1,3,20,0-20cm,Borena,Kolla,5,42.225,38,11.246,icr116485,3.001321609,0.217614855,3.11805484,0.231094031,71.56624467,6.741226574,18.57644516,1803.1.3.20,1803.1.3.20,5.70375,38.18743333
1805,1,2,20,0-20cm,Borena,Kolla,5,42.283,38,10.247,icr116494,2.403140208,0.190235357,2.494575563,0.201410257,72.20613836,5.876570834,15.46353077,1805.1.2.20,1805.1.2.20,5.704716667,38.17078333
1805,1,4,20,0-20cm,Borena,Kolla,5,42.247,38,10.233,icr116499,2.702861722,0.219056315,2.743916165,0.234805015,79.81476898,4.285112453,12.65973168,1805.1.4.20,1805.1.4.20,5.704116667,38.17055
1806,1,2,20,0-20cm,Borena,Kolla,5,41.921,38,10.396,icr116501,3.317492014,0.260263149,3.343131213,0.27729706,78.33430206,5.096030483,16.74069626,1806.1.2.20,1806.1.2.20,5.698683333,38.17326667
1807,2,1,20,0-20cm,Borena,Kolla,5,39.682,38,12.062,icr116505,3.086963038,0.241016839,3.079500651,0.2547932,73.25947529,6.96720013,19.08452412,1807.2.1.20,1807.2.1.20,5.661366667,38.20103333
1808,1,3,20,0-20cm,Borena,Kolla,5,40.465,38,11.129,icr116511,2.731321778,0.208192965,2.722805856,0.22105592,75.95838271,7.218202604,19.15330499,1808.1.3.20,1808.1.3.20,5.674416667,38.18548333
1809,1,2,20,0-20cm,Borena,Kolla,5,40.551,38,11.407,icr116517,2.758897806,0.216574348,2.806769724,0.230229847,77.34472086,5.887530073,15.70501246,1809.1.2.20,1809.1.2.20,5.67585,38.19011667
1809,1,3,20,0-20cm,Borena,Kolla,5,40.539,38,11.406,icr116519,2.364181966,0.180299607,2.370072242,0.191651485,73.70011007,8.300127262,19.72439715,1809.1.3.20,1809.1.3.20,5.67565,38.1901
1810,1,2,20,0-20cm,Borena,Kolla,5,41.601,38,10.365,icr116526,2.466696601,0.188653361,2.466177338,0.19987335,74.28746827,7.898134079,18.57772357,1810.1.2.20,1810.1.2.20,5.69335,38.17275
1810,1,3,20,0-20cm,Borena,Kolla,5,41.645,38,10.347,icr116528,2.365372503,0.186806206,2.421815168,0.19793319,73.8519442,6.72421661,14.87341328,1810.1.3.20,1810.1.3.20,5.694083333,38.17245
1811,1,2,20,0-20cm,Borena,Kolla,5,41.611,38,10.526,icr116532,2.333654939,0.177504874,2.354874912,0.18826472,72.74957363,8.365922059,19.02824264,1811.1.2.20,1811.1.2.20,5.693516667,38.17543333
1812,1,2,20,0-20cm,Borena,Kolla,5,42,38,10.318,icr116540,2.298348754,0.176207803,2.317752639,0.186842236,69.95724135,9.284152061,20.68937371,1812.1.2.20,1812.1.2.20,5.7,38.17196667
1812,2,1,20,0-20cm,Borena,Kolla,5,42.222,38,10.351,icr116542,2.247953413,0.178094052,2.261706152,0.188788065,79.27877336,6.011544955,13.57724798,1812.2.1.20,1812.2.1.20,5.7037,38.17251667
1901,2,1,20,0-20cm,Borena,Weyna Dega,4,30.061,38,18.49,icr116546,1.051114266,0.079845012,1.055465728,0.082238459,53.66682557,20.38067968,19.05507471,1901.2.1.20,1901.2.1.20,4.501016667,38.30816667
1902,2,1,20,0-20cm,Borena,Weyna Dega,4,29.842,38,18.285,icr116548,0.885951083,0.064991471,0.894123496,0.066368775,52.6480917,26.18052359,17.91106607,1902.2.1.20,1902.2.1.20,4.497366667,38.30475
1903,2,1,20,0-20cm,Borena,Weyna Dega,4,29.853,38,18.28,icr116550,1.3817406,0.106187574,1.394487567,0.109865378,55.97132459,16.71679426,20.57524412,1903.2.1.20,1903.2.1.20,4.49755,38.30466667
1904,2,1,20,0-20cm,Borena,Weyna Dega,4,29.913,38,18.618,icr116552,0.952793978,0.071222716,0.967568984,0.073706069,56.19209346,20.43853784,17.4283457,1904.2.1.20,1904.2.1.20,4.49855,38.3103
1905,2,1,20,0-20cm,Borena,Weyna Dega,4,29.748,38,18.287,icr116554,0.973222404,0.072043126,0.990711412,0.074442273,59.90875345,18.03703711,15.60840061,1905.2.1.20,1905.2.1.20,4.4958,38.30478333
1906,2,1,20,0-20cm,Borena,Weyna Dega,4,29.753,38,18.285,icr116556,1.163174261,0.08763316,1.183472876,0.0903323,58.83016535,16.64811434,17.32833945,1906.2.1.20,1906.2.1.20,4.495883333,38.30475
1907,2,1,20,0-20cm,Borena,Weyna Dega,4,29.54,38,18.338,icr116558,1.228487199,0.09213121,1.236217599,0.09549922,59.95075518,15.17742787,17.58546467,1907.2.1.20,1907.2.1.20,4.492333333,38.30563333
1908,2,1,20,0-20cm,Borena,Weyna Dega,4,29.537,38,18.341,icr116560,1.40489532,0.107314846,1.407313975,0.111532891,59.92287018,13.59288242,19.03779901,1908.2.1.20,1908.2.1.20,4.492283333,38.30568333
1909,2,1,20,0-20cm,Borena,Weyna Dega,4,29.535,38,18.343,icr116562,1.392471875,0.104419502,1.397618213,0.107820334,61.79161455,13.70627758,17.23790307,1909.2.1.20,1909.2.1.20,4.49225,38.30571667
1910,2,1,20,0-20cm,Borena,Weyna Dega,4,29.76,38,18.254,icr116564,1.36478035,0.100826811,1.368113254,0.10429576,60.05449312,15.88299495,18.7163724,1910.2.1.20,1910.2.1.20,4.496,38.30423333
1911,2,1,20,0-20cm,Borena,Weyna Dega,4,29.764,38,18.232,icr116566,1.297169689,0.095491091,1.295020507,0.096924878,58.47841452,17.70167715,17.4595069,1911.2.1.20,1911.2.1.20,4.496066667,38.30386667
1912,2,1,20,0-20cm,Borena,Weyna Dega,4,29.729,38,18.245,icr116568,1.053820603,0.076564091,1.057826357,0.07834119,56.1486625,21.87355374,18.16408839,1912.2.1.20,1912.2.1.20,4.495483333,38.30408333
2001,1,2,20,0-20cm,Borena,Upper Kolla,4,16.337,38,23.496,icr116572,1.311446663,0.093491876,1.391421327,0.096933587,59.3548517,15.35361234,17.69785175,2001.1.2.20,2001.1.2.20,4.272283333,38.3916
2002,1,2,20,0-20cm,Borena,Upper Kolla,4,16.286,38,23.52,icr116574,1.658923865,0.117525946,1.790359195,0.12194903,63.11405149,13.28751991,17.70825232,2002.1.2.20,2002.1.2.20,4.271433333,38.392
2003,1,2,20,0-20cm,Borena,Upper Kolla,4,16.215,38,23.455,icr116576,1.247767489,0.086952123,1.420407102,0.089922115,60.02743605,16.79882588,17.02770281,2003.1.2.20,2003.1.2.20,4.27025,38.39091667
2004,2,1,20,0-20cm,Borena,Upper Kolla,4,14.45,38,24.254,icr116578,1.035944131,0.077714132,1.051717788,0.081075018,63.29293373,16.15961397,15.23600947,2004.2.1.20,2004.2.1.20,4.240833333,38.40423333
2005,1,2,20,0-20cm,Borena,Upper Kolla,4,16.316,38,23.43,icr116580,1.011374368,0.069863495,1.188928715,0.071794148,56.89872245,21.17947606,16.98889837,2005.1.2.20,2005.1.2.20,4.271933333,38.3905
2007,2,2,20,0-20cm,Borena,Upper Kolla,4,16.291,38,23.445,icr116584,1.03231099,0.074706116,1.077687632,0.076931637,60.2970956,16.9531234,14.9792665,2007.2.2.20,2007.2.2.20,4.271516667,38.39075
2008,2,1,20,0-20cm,Borena,Upper Kolla,4,14.412,38,24.254,icr116586,0.903220423,0.063381448,0.952281437,0.065552351,59.98076438,20.58664633,14.58516546,2008.2.1.20,2008.2.1.20,4.2402,38.40423333
201,1,2,20,0-20cm,Borena,Lower Kolla,5,7.69,37,10.382,icr115885,0.937209142,0.068388787,0.949869464,0.067841198,27.47301371,86.6359265,39.9210055,201.1.2.20,201.1.2.20,5.128166667,37.17303333
2010,1,2,20,0-20cm,Borena,Upper Kolla,4,14.564,38,24.488,icr116590,1.223649625,0.086382226,1.439432959,0.088984659,59.14666929,15.35470146,16.57073241,2010.1.2.20,2010.1.2.20,4.242733333,38.40813333
2011,2,1,20,0-20cm,Borena,Upper Kolla,4,14.456,38,24.248,icr116592,1.060000361,0.083339856,1.074292278,0.087080387,61.12672086,13.34605703,15.27526189,2011.2.1.20,2011.2.1.20,4.240933333,38.40413333
2012,2,1,20,0-20cm,Borena,Upper Kolla,4,14.42,38,24.27,icr116594,1.25795268,0.100261069,1.263278888,0.104895301,62.90673638,10.91659392,15.4857144,2012.2.1.20,2012.2.1.20,4.240333333,38.4045
202,1,2,20,0-20cm,Borena,Lower Kolla,5,7.76,37,10.295,icr115887,1.147006633,0.081774042,1.161875392,0.081666075,37.904214,54.51883625,29.14147243,202.1.2.20,202.1.2.20,5.129333333,37.17158333
203,1,2,20,0-20cm,Borena,Lower Kolla,5,7.923,39,71.312,icr115889,1.102792788,0.080203366,1.115592997,0.080969744,37.17022693,55.67895067,31.95617376,203.1.2.20,203.1.2.20,5.13205,40.18853333
204,1,2,20,0-20cm,Borena,Lower Kolla,5,8.241,37,23.698,icr115891,1.110511589,0.082216185,1.148299983,0.083142214,29.92585736,54.2574842,41.23610484,204.1.2.20,204.1.2.20,5.13735,37.39496667
205,1,2,20,0-20cm,Borena,Lower Kolla,5,7.997,37,10.865,icr115893,0.643046372,0.04768823,0.66517553,0.048023576,25.23107289,95.72927662,43.16278007,205.1.2.20,205.1.2.20,5.133283333,37.18108333
207,1,2,20,0-20cm,Borena,Lower Kolla,5,7.264,37,10.406,icr115897,1.042708098,0.077272623,1.077361924,0.078048787,36.18928823,53.18447471,32.27468257,207.1.2.20,207.1.2.20,5.121066667,37.17343333
208,1,2,20,0-20cm,Borena,Lower Kolla,5,7.1,37,10.467,icr115899,1.153832177,0.086935804,1.184521303,0.086308255,27.61317148,67.86563234,46.65595648,208.1.2.20,208.1.2.20,5.118333333,37.17445
209,1,2,20,0-20cm,Borena,Lower Kolla,5,7.427,37,10.35,icr115901,1.125277315,0.084223463,1.162466825,0.084106732,29.36175129,71.5909974,44.21894108,209.1.2.20,209.1.2.20,5.123783333,37.1725
210,1,2,20,0-20cm,Borena,Lower Kolla,5,7.171,37,10.439,icr115903,1.218439049,0.09013594,1.249413148,0.090973773,36.60214355,45.73155856,32.52155144,210.1.2.20,210.1.2.20,5.119516667,37.17398333
2101,1,2,20,0-20cm,Borena,Weyna Dega,5,49.632,38,14.317,icr116597,3.363989899,0.279519026,3.462131347,0.30398822,76.94556128,4.185446798,15.23652843,2101.1.2.20,2101.1.2.20,5.8272,38.23861667
2101,1,3,20,0-20cm,Borena,Weyna Dega,5,49.663,38,14.382,icr116599,4.04135034,0.329946534,4.155242891,0.358003522,75.25707061,4.533772715,17.77084912,2101.1.3.20,2101.1.3.20,5.827716667,38.2397
2102,2,1,20,0-20cm,Borena,Weyna Dega,5,49.531,38,15.08,icr116604,3.386295763,0.273149921,3.496050326,0.294539165,80.79378925,4.455015497,14.75577606,2102.2.1.20,2102.2.1.20,5.825516667,38.25133333
2103,1,2,20,0-20cm,Borena,Weyna Dega,5,49.716,38,15.026,icr116606,4.075249943,0.330002258,4.21713394,0.360028084,76.65490198,4.12136877,17.44737632,2103.1.2.20,2103.1.2.20,5.8286,38.25043333
2103,2,1,20,0-20cm,Borena,Weyna Dega,5,49.71,38,15.035,icr116608,3.238188361,0.263856997,3.410600113,0.284981475,73.91103566,4.505416811,16.10693577,2103.2.1.20,2103.2.1.20,5.8285,38.25058333
2104,1,2,20,0-20cm,Borena,Weyna Dega,5,49.594,38,15.134,icr116610,4.374177002,0.35605766,4.499340454,0.385531035,74.64088962,4.523536104,18.61575473,2104.1.2.20,2104.1.2.20,5.826566667,38.25223333
2104,1,3,20,0-20cm,Borena,Weyna Dega,5,49.578,38,15.092,icr116613,3.451146132,0.281463093,3.583095223,0.304658275,77.14974077,4.426310044,15.79624176,2104.1.3.20,2104.1.3.20,5.8263,38.25153333
2105,1,2,20,0-20cm,Borena,Weyna Dega,5,49.511,38,14.674,icr116615,3.881071014,0.319763157,3.988756537,0.347618187,77.51364379,4.054448501,15.72981022,2105.1.2.20,2105.1.2.20,5.825183333,38.24456667
2106,2,1,20,0-20cm,Borena,Weyna Dega,5,48.838,38,14.58,icr116618,3.247505046,0.268214987,3.347025506,0.290787446,76.68611614,4.114127978,14.46870265,2106.2.1.20,2106.2.1.20,5.813966667,38.243
2106,3,3,20,0-20cm,Borena,Weyna Dega,5,48.821,38,14.705,icr116620,3.522688533,0.288278669,3.634110573,0.312741647,74.67075371,4.693978332,17.7327769,2106.3.3.20,2106.3.3.20,5.813683333,38.24508333
2108,1,2,20,0-20cm,Borena,Weyna Dega,5,49.265,38,14.83,icr116625,3.386039113,0.278961284,3.588981486,0.302500872,70.52845316,4.930286819,17.982855,2108.1.2.20,2108.1.2.20,5.821083333,38.24716667
2108,1,3,20,0-20cm,Borena,Weyna Dega,5,49.278,38,14.82,icr116627,3.548366622,0.285918979,3.761781267,0.308430353,68.19741169,5.210835315,19.3706817,2108.1.3.20,2108.1.3.20,5.8213,38.247
2109,1,2,20,0-20cm,Borena,Weyna Dega,5,48.505,38,14.11,icr116629,3.571853944,0.291573445,3.706382429,0.315958822,72.4370472,4.850160942,18.18310618,2109.1.2.20,2109.1.2.20,5.808416667,38.23516667
211,1,2,20,0-20cm,Borena,Lower Kolla,5,7.433,37,9.869,icr115905,1.850929855,0.135712343,1.9002599,0.137647645,36.89953712,39.48760965,40.75652137,211.1.2.20,211.1.2.20,5.123883333,37.16448333
2110,1,3,20,0-20cm,Borena,Weyna Dega,5,48.141,38,13.76,icr116633,4.117256994,0.323016707,4.290822114,0.346322405,72.83468283,4.443850083,17.81620309,2110.1.3.20,2110.1.3.20,5.80235,38.22933333
2111,2,3,20,0-20cm,Borena,Weyna Dega,5,49.798,38,14.758,icr116641,3.246222549,0.263315571,3.475876253,0.284261816,74.91089161,4.611938509,14.50347302,2111.2.3.20,2111.2.3.20,5.829966667,38.24596667
2112,1,4,20,0-20cm,Borena,Weyna Dega,5,49.718,38,14.064,icr116644,3.82811125,0.2981089,3.991721968,0.319915127,73.3108578,4.858060064,17.89139519,2112.1.4.20,2112.1.4.20,5.828633333,38.2344
2112,1,7,20,0-20cm,Borena,Weyna Dega,5,49.755,38,14.11,icr116646,3.836874403,0.316374685,3.959775469,0.3428716,76.20253666,3.931598913,14.11154315,2112.1.7.20,2112.1.7.20,5.82925,38.23516667
212,1,2,20,0-20cm,Borena,Lower Kolla,5,7.275,37,10.121,icr115907,1.059914365,0.079073093,1.078530593,0.078274347,31.14814599,61.57938307,36.78426973,212.1.2.20,212.1.2.20,5.12125,37.16868333
2201,2,1,20,0-20cm,Borena,Weyna Dega,5,42.149,38,21.543,icr116648,2.731769084,0.224802849,2.860919878,0.242713168,74.43252818,4.141912883,13.85204927,2201.2.1.20,2201.2.1.20,5.702483333,38.35905
2202,2,1,20,0-20cm,Borena,Weyna Dega,5,43.299,38,21.799,icr116650,2.792092923,0.232171768,2.910407948,0.251356372,74.40929721,4.141222229,14.24580995,2202.2.1.20,2202.2.1.20,5.72165,38.36331667
2203,2,1,20,0-20cm,Borena,Weyna Dega,5,43.082,38,21.813,icr116652,3.084929093,0.252190247,3.208251618,0.274116682,75.55994276,4.246788758,14.80402052,2203.2.1.20,2203.2.1.20,5.718033333,38.36355
2205,1,2,20,0-20cm,Borena,Weyna Dega,5,42.857,38,21.525,icr116655,3.518172051,0.281543014,3.645621796,0.307414071,73.20225397,4.441006659,17.09223435,2205.1.2.20,2205.1.2.20,5.714283333,38.35875
2207,1,2,20,0-20cm,Borena,Weyna Dega,5,41.234,38,19.875,icr116659,4.614059433,0.361680337,4.81238442,0.390617443,72.63403746,5.736148079,22.26774068,2207.1.2.20,2207.1.2.20,5.687233333,38.33125
2207,1,3,20,0-20cm,Borena,Weyna Dega,5,41.436,38,20.453,icr116661,3.688353131,0.292611013,3.804475446,0.314103818,73.47501624,5.600458672,18.65163676,2207.1.3.20,2207.1.3.20,5.6906,38.34088333
2208,1,2,20,0-20cm,Borena,Weyna Dega,5,42.954,38,21.183,icr116663,3.454661832,0.276209405,3.553061677,0.299268064,76.35840947,4.69434173,15.16312016,2208.1.2.20,2208.1.2.20,5.7159,38.35305
2208,2,1,20,0-20cm,Borena,Weyna Dega,5,43.028,38,21.247,icr116665,4.159189937,0.327291103,4.39156149,0.351934849,71.26605979,6.036010117,21.53774137,2208.2.1.20,2208.2.1.20,5.717133333,38.35411667
2209,1,2,20,0-20cm,Borena,Weyna Dega,5,43.12,38,20.981,icr116667,3.176764693,0.254380302,3.271683244,0.274713316,73.73843139,5.458824686,16.1913641,2209.1.2.20,2209.1.2.20,5.718666667,38.34968333
2209,1,3,20,0-20cm,Borena,Weyna Dega,5,43.112,38,20.971,icr116669,4.534333399,0.356278672,4.742998057,0.383315719,72.95264515,5.26743516,19.78066153,2209.1.3.20,2209.1.3.20,5.718533333,38.34951667
2210,1,2,20,0-20cm,Borena,Weyna Dega,5,42.062,38,21.542,icr116671,2.750201442,0.219305158,2.847795669,0.235368201,76.37459854,5.04094048,13.92902745,2210.1.2.20,2210.1.2.20,5.701033333,38.35903333
2211,1,2,20,0-20cm,Borena,Weyna Dega,5,43.152,38,20.957,icr116673,2.561314027,0.205541104,2.655759657,0.221045709,76.5150909,5.117448192,13.89470632,2211.1.2.20,2211.1.2.20,5.7192,38.34928333
2212,1,2,20,0-20cm,Borena,Weyna Dega,5,42.685,38,20.818,icr116675,2.742532437,0.219012068,2.847206957,0.23528114,75.75308336,5.40453252,15.01149365,2212.1.2.20,2212.1.2.20,5.711416667,38.34696667
2301,1,3,20,0-20cm,Borena,Weyna Dega,5,45.059,38,16.325,icr116678,3.73216204,0.303379627,3.788717147,0.329246906,80.65627281,3.78981824,14.41025508,2301.1.3.20,2301.1.3.20,5.750983333,38.27208333
2301,2,1,20,0-20cm,Borena,Weyna Dega,5,45.027,38,16.328,icr116680,3.711680982,0.303053466,3.798686686,0.328783498,74.11645232,4.588356898,17.97449589,2301.2.1.20,2301.2.1.20,5.75045,38.27213333
2302,1,3,20,0-20cm,Borena,Weyna Dega,5,45.13,38,15.996,icr116682,3.781890215,0.318323318,3.769745134,0.346364791,79.89264727,3.404997515,15.27916989,2302.1.3.20,2302.1.3.20,5.752166667,38.2666
2302,1,4,20,0-20cm,Borena,Weyna Dega,5,45.126,38,16.04,icr116685,3.645748308,0.307627814,3.649539261,0.334910718,81.55607262,3.475068896,15.18804333,2302.1.4.20,2302.1.4.20,5.7521,38.26733333
2303,1,3,20,0-20cm,Borena,Weyna Dega,5,44.593,38,16.512,icr116688,4.122357685,0.337155456,4.158075148,0.364662813,76.33035988,3.91456328,16.70048008,2303.1.3.20,2303.1.3.20,5.743216667,38.2752
2303,1,4,20,0-20cm,Borena,Weyna Dega,5,44.698,38,16.574,icr116690,4.333196933,0.344424105,4.513317356,0.371742777,69.3365194,5.129057947,20.96776556,2303.1.4.20,2303.1.4.20,5.744966667,38.27623333
2304,1,2,20,0-20cm,Borena,Weyna Dega,5,44.576,38,17.061,icr116692,3.766231262,0.31728345,3.806884847,0.345787142,76.97953545,3.965377412,17.19646498,2304.1.2.20,2304.1.2.20,5.742933333,38.28435
2304,1,3,20,0-20cm,Borena,Weyna Dega,5,44.59,38,17.07,icr116695,3.84963946,0.302762833,3.935212576,0.326322778,79.7151106,4.560983298,15.06126667,2304.1.3.20,2304.1.3.20,5.743166667,38.2845
2305,1,2,20,0-20cm,Borena,Weyna Dega,5,44.566,38,17.239,icr116697,2.96547166,0.236081661,3.106895987,0.253584804,70.20775588,5.583903645,18.30863688,2305.1.2.20,2305.1.2.20,5.742766667,38.28731667
2305,2,1,20,0-20cm,Borena,Weyna Dega,5,44.56,38,17.236,icr116699,3.763807197,0.302979507,3.817521948,0.325869099,76.08925508,4.78789089,18.57850138,2305.2.1.20,2305.2.1.20,5.742666667,38.28726667
2306,1,2,20,0-20cm,Borena,Weyna Dega,5,44.974,38,16.326,icr116702,3.915886083,0.316472274,4.062745838,0.343164581,74.35269853,4.675065167,20.42598678,2306.1.2.20,2306.1.2.20,5.749566667,38.2721
2306,1,3,20,0-20cm,Borena,Weyna Dega,5,44.976,38,16.337,icr116704,3.53293685,0.288716509,3.634680354,0.313809164,77.80334447,3.697774898,15.15608598,2306.1.3.20,2306.1.3.20,5.7496,38.27228333
2307,1,2,20,0-20cm,Borena,Weyna Dega,5,44.281,38,17.854,icr116706,3.232594618,0.265626995,3.319127594,0.287864268,75.08975112,4.535134242,16.39282165,2307.1.2.20,2307.1.2.20,5.738016667,38.29756667
2308,1,2,20,0-20cm,Borena,Weyna Dega,5,44.334,38,16.919,icr116709,4.059464712,0.32190573,4.138844513,0.345917551,76.72207145,4.8537235,16.96956175,2308.1.2.20,2308.1.2.20,5.7389,38.28198333
2308,1,3,20,0-20cm,Borena,Weyna Dega,5,44.327,38,16.905,icr116711,3.522335264,0.299757398,3.542181588,0.327600647,80.74934213,3.321894909,14.35729424,2308.1.3.20,2308.1.3.20,5.738783333,38.28175
2309,1,2,20,0-20cm,Borena,Weyna Dega,5,44.013,38,17.364,icr116714,4.025785782,0.336279749,4.083561237,0.366508851,76.50650144,3.683260321,16.54522222,2309.1.2.20,2309.1.2.20,5.73355,38.2894
2310,2,1,20,0-20cm,Borena,Weyna Dega,5,44.411,38,17.542,icr116716,3.650380865,0.29285289,3.712647599,0.315280431,79.20950911,4.318813833,16.35276327,2310.2.1.20,2310.2.1.20,5.740183333,38.29236667
2310,2,2,20,0-20cm,Borena,Weyna Dega,5,44.415,38,17.555,icr116718,3.831891345,0.314773141,3.890920322,0.340104326,74.49818008,4.519887093,18.36762144,2310.2.2.20,2310.2.2.20,5.74025,38.29258333
2311,1,2,20,0-20cm,Borena,Weyna Dega,5,44.306,38,17.866,icr116720,3.474226529,0.288463506,3.629706724,0.312088462,67.69712991,5.176453107,19.04671195,2311.1.2.20,2311.1.2.20,5.738433333,38.29776667
