HHID,Parcel_ID,Field_ID,depth_bottom,Depth.range,Zone,AEZ,N_Degree,N_Minute,E_Degree,E_Minute,SSN,AcidCarbon,Acidified.Nitrogen,Total.Carbon,Total.Nitrogen,Clay,Sand,Silt,Code.y,Code.x,lat,long
6403,1,8,20,0-20cm,E. Wellega,Weyna Dega,8,42.136,36,36.155,icr118431,3.256179304,0.256711698,3.216875686,0.271826906,81.63162886,4.794748828,14.35220424,6403.1.8.20,6403.1.8.20,8.702266667,36.60258333
6404,1,2,20,0-20cm,E. Wellega,Weyna Dega,8,41.972,36,35.871,icr118434,3.829749118,0.292586755,3.817321358,0.312674806,88.59050354,3.846479914,13.82835043,6404.1.2.20,6404.1.2.20,8.699533333,36.59785
6405,1,3,20,0-20cm,E. Wellega,Weyna Dega,8,41.726,36,35.981,icr118437,3.340142145,0.258490706,3.332735185,0.273682336,79.36664087,5.451565355,17.02661939,6405.1.3.20,6405.1.3.20,8.695433333,36.59968333
6405,1,8,20,0-20cm,E. Wellega,Weyna Dega,8,41.741,36,36.011,icr118439,3.007439697,0.234007916,3.011093584,0.247379811,80.25099581,5.243162576,14.31641256,6405.1.8.20,6405.1.8.20,8.695683333,36.60018333
6406,1,6,20,0-20cm,E. Wellega,Weyna Dega,8,41.605,36,36.078,icr118441,3.73657093,0.286781868,3.734607127,0.302709771,76.94975915,5.70310192,18.21010556,6406.1.6.20,6406.1.6.20,8.693416667,36.6013
6406,1,7,20,0-20cm,E. Wellega,Weyna Dega,8,41.611,36,36.063,icr118442,3.575848914,0.278508228,3.55092363,0.295789974,82.02231898,4.814743945,15.89854752,6406.1.7.20,6406.1.7.20,8.693516667,36.60105
6407,1,2,20,0-20cm,E. Wellega,Weyna Dega,8,41.423,36,36.091,icr118444,3.581435982,0.281053185,3.567023871,0.299363554,80.63727965,4.795125583,15.73616664,6407.1.2.20,6407.1.2.20,8.690383333,36.60151667
6407,1,7,20,0-20cm,E. Wellega,Weyna Dega,8,41.416,36,36.094,icr118445,3.913357073,0.310208237,3.885278333,0.331272966,84.67574577,3.757528529,13.37264599,6407.1.7.20,6407.1.7.20,8.690266667,36.60156667
6409,1,3,20,0-20cm,E. Wellega,Weyna Dega,8,41.478,36,35.716,icr118448,3.486924805,0.269737834,3.453773775,0.285551943,82.16591461,5.219641268,16.16095536,6409.1.3.20,6409.1.3.20,8.6913,36.59526667
6409,3,1,20,0-20cm,E. Wellega,Weyna Dega,8,41.44,36,35.541,icr118450,3.507627558,0.272716638,3.455651295,0.289923043,83.0862602,4.99557451,15.88150285,6409.3.1.20,6409.3.1.20,8.690666667,36.59235
6410,1,10,20,0-20cm,E. Wellega,Weyna Dega,8,41.539,36,35.303,icr118453,3.253113399,0.255918621,3.248736601,0.271314585,78.57922565,5.374581231,16.56366205,6410.1.10.20,6410.1.10.20,8.692316667,36.58838333
6410,2,3,20,0-20cm,E. Wellega,Weyna Dega,8,41.539,36,35.224,icr118454,3.53237206,0.274178385,3.506295754,0.291079467,75.40295505,5.801155941,18.07294468,6410.2.3.20,6410.2.3.20,8.692316667,36.58706667
6411,1,8,20,0-20cm,E. Wellega,Weyna Dega,8,41.829,36,35.594,icr118455,3.694997525,0.302559521,3.723163259,0.324705799,75.76867153,3.826597251,15.97094423,6411.1.8.20,6411.1.8.20,8.69715,36.59323333
6411,3,1,20,0-20cm,E. Wellega,Weyna Dega,8,41.807,36,35.565,icr118456,3.780932615,0.298078538,3.802797669,0.319086214,77.43733376,3.978071951,15.70141255,6411.3.1.20,6411.3.1.20,8.696783333,36.59275
6412,1,4,20,0-20cm,E. Wellega,Weyna Dega,8,42.079,36,35.426,icr118457,3.489912719,0.262059727,3.459380693,0.275519693,77.23263211,5.94703141,18.37023255,6412.1.4.20,6412.1.4.20,8.701316667,36.59043333
6412,2,1,20,0-20cm,E. Wellega,Weyna Dega,8,42.106,36,35.382,icr118459,3.033167287,0.231146481,3.015547608,0.242411962,75.33158613,6.666952505,17.83706355,6412.2.1.20,6412.2.1.20,8.701766667,36.5897
6501,1,3,20,0-20cm,E. Wellega,Upper Kola,8,39.964,36,34.324,icr118462,4.528580646,0.361816317,4.630398331,0.3897817,77.44065611,4.193766708,16.2964828,6501.1.3.20,6501.1.3.20,8.666066667,36.57206667
6502,1,3,20,0-20cm,E. Wellega,Upper Kola,8,39.235,36,34.898,icr118464,3.021366798,0.248422325,3.078733678,0.26689123,76.79073167,3.784370899,12.59505047,6502.1.3.20,6502.1.3.20,8.653916667,36.58163333
6502,2,2,20,0-20cm,E. Wellega,Upper Kola,8,39.231,36,34.896,icr118466,3.057599417,0.25381425,3.107318527,0.272838438,78.27817513,3.383632984,11.8082232,6502.2.2.20,6502.2.2.20,8.65385,36.5816
6503,1,3,20,0-20cm,E. Wellega,Upper Kola,8,39.318,36,35.17,icr118467,3.486855604,0.291274152,3.506961017,0.312456545,79.17608305,3.003921367,11.29907321,6503.1.3.20,6503.1.3.20,8.6553,36.58616667
6503,1,5,20,0-20cm,E. Wellega,Upper Kola,8,39.36,36,35.1,icr118469,3.069383008,0.253523171,3.116151602,0.272028992,76.37572784,3.58626629,12.18276404,6503.1.5.20,6503.1.5.20,8.656,36.585
6505,2,1,20,0-20cm,E. Wellega,Upper Kola,8,38.881,36,35.326,icr118471,4.499622427,0.363273255,4.509253086,0.390224563,76.48865482,3.871650991,16.37818127,6505.2.1.20,6505.2.1.20,8.648016667,36.58876667
6505,4,1,20,0-20cm,E. Wellega,Upper Kola,8,38.658,36,35.178,icr118473,2.584758365,0.211300827,2.623254953,0.226657754,80.33989746,3.964493355,10.70189614,6505.4.1.20,6505.4.1.20,8.6443,36.5863
6506,1,7,20,0-20cm,E. Wellega,Upper Kola,8,39.255,36,35.579,icr118475,3.266011711,0.277110639,3.298346943,0.298371927,81.07185549,2.737924816,9.947083207,6506.1.7.20,6506.1.7.20,8.65425,36.59298333
6506,1,8,20,0-20cm,E. Wellega,Upper Kola,8,39.275,36,35.568,icr118477,2.698681774,0.225386246,2.759117474,0.243039039,80.36809567,3.243816998,10.31588131,6506.1.8.20,6506.1.8.20,8.654583333,36.5928
6507,1,6,20,0-20cm,E. Wellega,Upper Kola,8,39.114,36,35.694,icr118479,3.066726019,0.239250782,3.148725402,0.254545922,75.0736135,5.097426004,16.06876867,6507.1.6.20,6507.1.6.20,8.6519,36.5949
6507,1,7,20,0-20cm,E. Wellega,Upper Kola,8,39.108,36,35.691,icr118481,2.871870704,0.223264389,2.961672924,0.238060817,74.38029884,5.325113024,15.97970865,6507.1.7.20,6507.1.7.20,8.6518,36.59485
6508,1,2,20,0-20cm,E. Wellega,Upper Kola,8,38.891,36,35.678,icr118483,2.946929301,0.226706124,3.016093831,0.23931813,71.45400951,6.374340792,18.3458679,6508.1.2.20,6508.1.2.20,8.648183333,36.59463333
6508,1,4,20,0-20cm,E. Wellega,Upper Kola,8,38.88,36,35.682,icr118485,3.366522832,0.259979102,3.442817869,0.275901969,72.98705693,5.762003774,17.84196006,6508.1.4.20,6508.1.4.20,8.648,36.5947
6509,1,2,20,0-20cm,E. Wellega,Upper Kola,8,38.79,36,35.732,icr118487,3.318455082,0.257514298,3.411131058,0.274403836,76.31549607,5.176341991,15.3047924,6509.1.2.20,6509.1.2.20,8.6465,36.59553333
6509,3,1,20,0-20cm,E. Wellega,Upper Kola,8,38.64,36,35.676,icr118489,2.964545289,0.230172689,3.038980073,0.244010767,74.83331308,5.884692705,15.92177666,6509.3.1.20,6509.3.1.20,8.644,36.5946
6510,1,2,20,0-20cm,E. Wellega,Upper Kola,8,38.53,36,35.324,icr118491,2.882119911,0.22510365,2.952935681,0.239893239,70.4818653,5.409078133,16.44849101,6510.1.2.20,6510.1.2.20,8.642166667,36.58873333
6510,1,4,20,0-20cm,E. Wellega,Upper Kola,8,38.523,36,35.325,icr118492,2.940025904,0.230206973,2.993310275,0.245249151,70.98214954,5.018996648,15.33080829,6510.1.4.20,6510.1.4.20,8.64205,36.58875
6511,1,2,20,0-20cm,E. Wellega,Upper Kola,8,38.205,36,35.282,icr118494,3.39651542,0.269279976,3.452087493,0.286613855,73.96455124,4.269886085,14.41845365,6511.1.2.20,6511.1.2.20,8.63675,36.58803333
6511,1,3,20,0-20cm,E. Wellega,Upper Kola,8,38.192,36,35.288,icr118496,2.981850919,0.233518845,3.057076548,0.249181933,76.21349482,4.425247628,14.10083078,6511.1.3.20,6511.1.3.20,8.636533333,36.58813333
6512,2,1,20,0-20cm,E. Wellega,Upper Kola,8,38.809,36,34.931,icr118499,2.524168904,0.203346487,2.596982988,0.217099893,75.5686759,4.220118422,12.69774572,6512.2.1.20,6512.2.1.20,8.646816667,36.58218333
6601,1,3,20,0-20cm,E. Wellega,Upper Kola,9,29.682,36,37.616,icr118501,2.522493962,0.19314345,2.579710822,0.206126583,72.2225309,9.023352692,15.40441464,6601.1.3.20,6601.1.3.20,9.4947,36.62693333
6601,3,2,20,0-20cm,E. Wellega,Upper Kola,9,29.95,36,37.759,icr118503,1.500418715,0.113458533,1.55295375,0.120910722,70.33583316,12.57465676,13.49579679,6601.3.2.20,6601.3.2.20,9.499166667,36.62931667
6602,1,5,20,0-20cm,E. Wellega,Upper Kola,9,29.929,36,37.729,icr118505,1.74283073,0.125186097,1.799431373,0.133343038,72.10334743,14.47006399,16.21701736,6602.1.5.20,6602.1.5.20,9.498816667,36.62881667
6602,2,1,20,0-20cm,E. Wellega,Upper Kola,9,29.137,36,37.251,icr118507,2.628339712,0.211453879,2.660220778,0.225936235,71.54504708,6.055012769,13.16131727,6602.2.1.20,6602.2.1.20,9.485616667,36.62085
6603,1,2,20,0-20cm,E. Wellega,Upper Kola,9,29.736,36,37.84,icr118509,1.752589825,0.135879173,1.821360917,0.145045863,67.02955451,11.03971307,13.68199801,6603.1.2.20,6603.1.2.20,9.4956,36.63066667
6603,1,3,20,0-20cm,E. Wellega,Upper Kola,9,29.734,36,37.849,icr118511,2.193321816,0.169749346,2.271094162,0.181943986,68.46141788,10.77821134,15.3631192,6603.1.3.20,6603.1.3.20,9.495566667,36.63081667
6604,1,5,20,0-20cm,E. Wellega,Upper Kola,9,29.726,36,37.967,icr118514,2.545678285,0.19434825,2.597604766,0.20565038,64.23933816,11.72954994,21.35645209,6604.1.5.20,6604.1.5.20,9.495433333,36.63278333
6604,1,6,20,0-20cm,E. Wellega,Upper Kola,9,29.684,36,38.025,icr118516,1.806427192,0.139343948,1.846407081,0.1452393,54.11112421,14.80295405,21.69508498,6604.1.6.20,6604.1.6.20,9.494733333,36.63375
6605,1,2,20,0-20cm,E. Wellega,Upper Kola,9,29.872,36,38.151,icr118518,1.945228864,0.15355579,1.965109519,0.163466738,67.06232705,10.50828509,15.7479399,6605.1.2.20,6605.1.2.20,9.497866667,36.63585
6605,2,1,20,0-20cm,E. Wellega,Upper Kola,9,30.319,36,38.126,icr118520,2.02589422,0.156975601,2.079144189,0.167080026,71.50717733,9.008790773,14.5970755,6605.2.1.20,6605.2.1.20,9.505316667,36.63543333
6606,2,1,20,0-20cm,E. Wellega,Upper Kola,9,30.051,36,38.343,icr118522,2.048098926,0.160501041,2.08611955,0.171624388,75.67379402,7.813108153,12.80139249,6606.2.1.20,6606.2.1.20,9.50085,36.63905
6606,2,2,20,0-20cm,E. Wellega,Upper Kola,9,30.046,36,38.351,icr118524,2.847138029,0.215354298,2.883229126,0.228648517,78.30558088,8.071231716,16.9492578,6606.2.2.20,6606.2.2.20,9.500766667,36.63918333
6608,1,5,20,0-20cm,E. Wellega,Upper Kola,9,29.881,36,28.201,icr118526,2.597859933,0.205902233,2.656488347,0.220032712,69.33243402,8.905406674,16.38150495,6608.1.5.20,6608.1.5.20,9.498016667,36.47001667
6608,2,1,20,0-20cm,E. Wellega,Upper Kola,9,27.789,36,38.024,icr118529,2.281352666,0.169687948,2.345600134,0.178951,62.00166407,13.7367753,19.41543632,6608.2.1.20,6608.2.1.20,9.46315,36.63373333
6609,1,2,20,0-20cm,E. Wellega,Upper Kola,9,29.65,36,38.324,icr118531,1.968064591,0.153590408,1.992401457,0.162631204,71.13236962,8.624980328,11.83472977,6609.1.2.20,6609.1.2.20,9.494166667,36.63873333
6609,2,1,20,0-20cm,E. Wellega,Upper Kola,9,29.707,36,38.538,icr118533,1.510660128,0.121265623,1.522294684,0.129594906,72.39753152,8.019948681,9.360874031,6609.2.1.20,6609.2.1.20,9.495116667,36.6423
6610,1,2,20,0-20cm,E. Wellega,Upper Kola,9,29.38,36,38.297,icr118534,2.504342423,0.200401729,2.547910512,0.214063262,74.72476852,6.353116634,11.83067104,6610.1.2.20,6610.1.2.20,9.489666667,36.63828333
6610,1,5,20,0-20cm,E. Wellega,Upper Kola,9,29.415,36,38.331,icr118537,1.702981943,0.128087083,1.730061217,0.135796885,63.75602433,15.64537578,17.47030277,6610.1.5.20,6610.1.5.20,9.49025,36.63885
6611,1,3,20,0-20cm,E. Wellega,Upper Kola,9,29.313,36,38.373,icr118540,2.869846182,0.22226759,2.925393161,0.237001361,72.53288326,7.523622204,15.05590275,6611.1.3.20,6611.1.3.20,9.48855,36.63955
6612,2,1,20,0-20cm,E. Wellega,Upper Kola,9,30.18,36,38.64,icr118542,2.45163673,0.185301977,2.493580661,0.197599987,76.91772801,8.856753439,15.53297259,6612.2.1.20,6612.2.1.20,9.503,36.644
6701,1,3,20,0-20cm,E. Wellega,Upper Kola,9,22.566,36,29.011,icr118545,3.40496262,0.278653947,3.436017651,0.301285523,79.42221291,4.438927211,14.71152253,6701.1.3.20,6701.1.3.20,9.3761,36.48351667
6701,2,2,20,0-20cm,E. Wellega,Upper Kola,9,22.817,36,29.085,icr118547,4.573294836,0.350928002,4.69879076,0.37596281,74.77914449,5.845229544,22.74359392,6701.2.2.20,6701.2.2.20,9.380283333,36.48475
6702,1,4,20,0-20cm,E. Wellega,Upper Kola,9,21.946,36,29.211,icr118549,2.909599919,0.231902654,2.932825901,0.248160074,78.26746188,5.392179179,13.64161419,6702.1.4.20,6702.1.4.20,9.365766667,36.48685
6702,1,8,20,0-20cm,E. Wellega,Upper Kola,9,21.916,36,29.212,icr118552,2.751600926,0.223587179,2.761788944,0.239255096,78.63547011,5.084151143,12.58363254,6702.1.8.20,6702.1.8.20,9.365266667,36.48686667
6703,1,3,20,0-20cm,E. Wellega,Upper Kola,9,21.953,36,29.47,icr118555,2.906944723,0.235885186,2.927448715,0.253632515,79.29983335,4.70424636,13.18301349,6703.1.3.20,6703.1.3.20,9.365883333,36.49116667
6703,1,5,20,0-20cm,E. Wellega,Upper Kola,9,21.929,36,29.535,icr118557,2.805476289,0.226869858,2.827382152,0.244712773,77.83786287,5.186146868,13.71190946,6703.1.5.20,6703.1.5.20,9.365483333,36.49225
6704,1,3,20,0-20cm,E. Wellega,Upper Kola,9,21.803,36,29.681,icr118559,2.942698697,0.236134875,3.01139444,0.253782327,76.64066282,5.048044715,14.65050135,6704.1.3.20,6704.1.3.20,9.363383333,36.49468333
6704,1,4,20,0-20cm,E. Wellega,Upper Kola,9,21.801,36,29.675,icr118561,3.286217957,0.26417595,3.350183647,0.284211549,78.05522298,4.249693068,13.35185447,6704.1.4.20,6704.1.4.20,9.36335,36.49458333
6705,2,1,20,0-20cm,E. Wellega,Upper Kola,9,21.567,36,29.215,icr118563,3.796587429,0.309117389,3.82040705,0.331547198,79.03144544,4.29833528,14.06774793,6705.2.1.20,6705.2.1.20,9.35945,36.48691667
6705,5,1,20,0-20cm,E. Wellega,Upper Kola,9,21.412,36,29.767,icr118565,2.964643896,0.248145077,2.980949132,0.270159559,82.43581409,3.569272105,11.25971191,6705.5.1.20,6705.5.1.20,9.356866667,36.49611667
6706,1,5,20,0-20cm,E. Wellega,Upper Kola,9,21.732,36,29.792,icr118567,2.604241423,0.209602298,2.662743043,0.22468605,78.50326147,5.132441281,11.74685312,6706.1.5.20,6706.1.5.20,9.3622,36.49653333
6706,1,7,20,0-20cm,E. Wellega,Upper Kola,9,21.688,36,29.865,icr118569,2.951615008,0.235335789,2.971150437,0.25162912,82.01417036,4.326325059,10.83850247,6706.1.7.20,6706.1.7.20,9.361466667,36.49775
6707,1,2,20,0-20cm,E. Wellega,Upper Kola,9,21.476,36,29.426,icr118571,2.880433431,0.232854608,2.933408093,0.249043587,78.32259469,4.778624076,11.72013487,6707.1.2.20,6707.1.2.20,9.357933333,36.49043333
6707,1,3,20,0-20cm,E. Wellega,Upper Kola,9,21.472,36,29.415,icr118573,2.330591676,0.18769914,2.386848554,0.201436153,77.67024076,5.479764962,10.63227108,6707.1.3.20,6707.1.3.20,9.357866667,36.49025
6708,1,5,20,0-20cm,E. Wellega,Upper Kola,9,21.038,36,29.727,icr118575,3.969335145,0.312383672,4.049477094,0.336734236,77.10280779,4.660007806,17.06161533,6708.1.5.20,6708.1.5.20,9.350633333,36.49545
6708,3,1,20,0-20cm,E. Wellega,Upper Kola,9,20.915,36,29.847,icr118578,3.327399962,0.259395353,3.418676054,0.277314258,74.13997197,5.779831638,17.57453347,6708.3.1.20,6708.3.1.20,9.348583333,36.49745
6709,1,2,20,0-20cm,E. Wellega,Upper Kola,9,20.512,36,29.908,icr118580,4.043107529,0.322654836,4.053882742,0.344563205,75.24282769,5.263743452,18.5091166,6709.1.2.20,6709.1.2.20,9.341866667,36.49846667
6709,2,1,20,0-20cm,E. Wellega,Upper Kola,9,20.099,36,30.036,icr118582,3.292743617,0.275128754,3.294515939,0.297898581,79.4819992,4.020306325,13.37634482,6709.2.1.20,6709.2.1.20,9.334983333,36.5006
6710,1,2,20,0-20cm,E. Wellega,Upper Kola,9,20.844,36,29.468,icr118584,3.325720389,0.271468272,3.346775327,0.293855586,79.11399437,4.188436448,14.01248543,6710.1.2.20,6710.1.2.20,9.3474,36.49113333
6710,1,3,20,0-20cm,E. Wellega,Upper Kola,9,20.829,36,29.467,icr118586,3.194278293,0.263013253,3.19074086,0.28492975,82.14096045,3.333498597,10.71545828,6710.1.3.20,6710.1.3.20,9.34715,36.49111667
6711,2,1,20,0-20cm,E. Wellega,Upper Kola,9,21.492,36,29.556,icr118588,2.771194608,0.237182341,2.772053619,0.260961231,85.15191902,2.856406129,9.266100348,6711.2.1.20,6711.2.1.20,9.3582,36.4926
6711,4,1,20,0-20cm,E. Wellega,Upper Kola,9,21.461,36,28.851,icr118590,3.084551833,0.246172365,3.086585265,0.264879285,78.12984719,4.961297468,13.59599264,6711.4.1.20,6711.4.1.20,9.357683333,36.48085
6712,2,3,20,0-20cm,E. Wellega,Upper Kola,9,21.1,36,29.396,icr118592,5.299236696,0.450452614,5.291815299,0.485596407,77.21725005,3.814179843,17.75948569,6712.2.3.20,6712.2.3.20,9.351666667,36.48993333
6712,3,2,20,0-20cm,E. Wellega,Upper Kola,9,21.43,36,28.957,icr118594,3.079619496,0.256231582,3.086477833,0.27717113,82.52624757,3.651044013,11.19567788,6712.3.2.20,6712.3.2.20,9.357166667,36.48261667
6801,1,2,20,0-20cm,E. Wellega,Weyna Dega,8,55.336,36,34.933,icr118596,3.331628524,0.270941944,3.37428241,0.294047166,75.59051154,4.879302466,14.34941162,6801.1.2.20,6801.1.2.20,8.922266667,36.58221667
6801,1,3,20,0-20cm,E. Wellega,Weyna Dega,8,55.353,36,34.929,icr118598,3.390370795,0.268829183,3.437908345,0.290265035,81.47644785,4.208000985,12.55603206,6801.1.3.20,6801.1.3.20,8.92255,36.58215
6803,2,4,20,0-20cm,E. Wellega,Weyna Dega,8,55.521,36,35.137,icr118602,3.923879144,0.315306721,3.911544469,0.339519062,85.27360173,3.415062402,11.08129278,6803.2.4.20,6803.2.4.20,8.92535,36.58561667
6803,2,6,20,0-20cm,E. Wellega,Weyna Dega,8,55.564,36,35.101,icr118605,3.45151716,0.275325165,3.435766921,0.295449343,85.48061431,3.630632219,10.51565465,6803.2.6.20,6803.2.6.20,8.926066667,36.58501667
6804,5,3,20,0-20cm,E. Wellega,Weyna Dega,8,55.683,36,34.96,icr118607,3.359521991,0.268081988,3.364319238,0.287565593,80.35582891,4.614274695,13.3113643,6804.5.3.20,6804.5.3.20,8.92805,36.58266667
6805,1,2,20,0-20cm,E. Wellega,Weyna Dega,8,55.454,36,35.282,icr118609,4.032439428,0.315418486,4.115059892,0.338751896,78.15877643,4.761794151,15.55132398,6805.1.2.20,6805.1.2.20,8.924233333,36.58803333
6805,1,3,20,0-20cm,E. Wellega,Weyna Dega,8,55.439,36,35.289,icr118611,3.512143492,0.278044008,3.597545337,0.298395616,78.6495204,4.646798313,13.62890891,6805.1.3.20,6805.1.3.20,8.923983333,36.58815
6806,1,2,20,0-20cm,E. Wellega,Weyna Dega,8,55.483,36,35.398,icr118613,4.351237678,0.342098814,4.412503099,0.366011536,78.18085918,4.683336801,15.86850414,6806.1.2.20,6806.1.2.20,8.924716667,36.58996667
6806,1,5,20,0-20cm,E. Wellega,Weyna Dega,8,55.503,36,35.398,icr118615,3.676855455,0.29056192,3.698784599,0.311699961,81.06566807,4.285413277,12.80704511,6806.1.5.20,6806.1.5.20,8.92505,36.58996667
6807,2,7,20,0-20cm,E. Wellega,Weyna Dega,8,55.501,36,36.767,icr118617,3.20413439,0.254606312,3.286637739,0.273726324,77.78817431,4.728791706,15.02175622,6807.2.7.20,6807.2.7.20,8.925016667,36.61278333
6807,3,2,20,0-20cm,E. Wellega,Weyna Dega,8,55.536,36,36.381,icr118619,2.810855055,0.219735363,2.847340906,0.235774377,77.21544322,5.249817351,12.68454898,6807.3.2.20,6807.3.2.20,8.9256,36.60635
6808,1,3,20,0-20cm,E. Wellega,Weyna Dega,8,55.829,36,36.003,icr118621,3.766363141,0.295309889,3.80367108,0.315860506,79.77531065,4.765890161,14.50204423,6808.1.3.20,6808.1.3.20,8.930483333,36.60005
6808,3,1,20,0-20cm,E. Wellega,Weyna Dega,8,55.773,36,35.894,icr118623,2.697241772,0.213187033,2.731503055,0.22617962,72.32916713,6.731401476,13.61123271,6808.3.1.20,6808.3.1.20,8.92955,36.59823333
6809,4,4,20,0-20cm,E. Wellega,Weyna Dega,8,56.281,36,36.11,icr118626,4.284323063,0.340971862,4.360074112,0.366909091,77.03976534,4.174667238,16.0880551,6809.4.4.20,6809.4.4.20,8.938016667,36.60183333
6810,1,5,20,0-20cm,E. Wellega,Weyna Dega,8,55.944,36,36.348,icr118628,4.074275582,0.314550042,4.13064851,0.337806294,78.50488978,4.418272436,15.32499412,6810.1.5.20,6810.1.5.20,8.9324,36.6058
6810,1,6,20,0-20cm,E. Wellega,Weyna Dega,8,55.933,36,36.344,icr118630,5.197400165,0.409325243,5.303533384,0.440383679,76.06017554,4.561977996,21.31482715,6810.1.6.20,6810.1.6.20,8.932216667,36.60573333
6811,1,4,20,0-20cm,E. Wellega,Weyna Dega,8,56.289,36,35.879,icr118632,3.372061552,0.276021549,3.409669204,0.297316519,81.33700139,3.726173618,12.01537667,6811.1.4.20,6811.1.4.20,8.93815,36.59798333
6811,2,1,20,0-20cm,E. Wellega,Weyna Dega,8,56.305,36,35.904,icr118634,3.160201964,0.261349038,3.193129131,0.281306722,80.01510897,3.91987379,11.35630982,6811.2.1.20,6811.2.1.20,8.938416667,36.5984
6812,2,4,20,0-20cm,E. Wellega,Weyna Dega,8,55.872,36,35.221,icr118636,3.399004173,0.277103123,3.388974036,0.298340422,81.62606453,3.855812433,11.72632216,6812.2.4.20,6812.2.4.20,8.9312,36.58701667
6812,2,6,20,0-20cm,E. Wellega,Weyna Dega,9,55.959,36,35.216,icr118638,3.263757745,0.271284168,3.238321577,0.293404455,84.13496372,3.048329292,9.990233921,6812.2.6.20,6812.2.6.20,9.93265,36.58693333
6902,2,1,20,0-20cm,E. Wellega,Weyna Dega,8,54.686,36,23.453,icr118642,4.219496555,0.327104974,4.298270943,0.352557412,73.00778419,4.483084987,18.14961934,6902.2.1.20,6902.2.1.20,8.911433333,36.39088333
6902,2,2,20,0-20cm,E. Wellega,Weyna Dega,8,54.674,36,23.438,icr118644,4.067377347,0.320761152,4.158988574,0.344731933,73.08896109,4.069076092,15.05290282,6902.2.2.20,6902.2.2.20,8.911233333,36.39063333
6903,2,1,20,0-20cm,E. Wellega,Weyna Dega,8,54.674,36,23.636,icr118647,3.494203613,0.280237737,3.583174029,0.30629493,80.65394296,3.428697965,13.43307764,6903.2.1.20,6903.2.1.20,8.911233333,36.39393333
6903,2,4,20,0-20cm,E. Wellega,Weyna Dega,8,54.679,36,23.639,icr118650,4.311274026,0.340844187,4.473753846,0.369700212,70.68171069,4.916934686,21.33048149,6903.2.4.20,6903.2.4.20,8.911316667,36.39398333
6904,1,2,20,0-20cm,E. Wellega,Weyna Dega,8,54.57,36,23.957,icr118652,6.18613815,0.49234084,6.275635645,0.531825354,73.32643378,4.842061615,24.56355941,6904.1.2.20,6904.1.2.20,8.9095,36.39928333
6904,1,3,20,0-20cm,E. Wellega,Weyna Dega,8,54.581,36,23.952,icr118654,3.76978959,0.293353475,3.850332641,0.314701485,76.57071563,4.987271836,17.54842558,6904.1.3.20,6904.1.3.20,8.909683333,36.3992
6905,1,5,20,0-20cm,E. Wellega,Weyna Dega,8,54.822,36,24.134,icr118656,4.124838856,0.329868651,4.224708349,0.356343084,73.86986238,4.721193541,19.13295782,6905.1.5.20,6905.1.5.20,8.9137,36.40223333
6905,1,8,20,0-20cm,E. Wellega,Weyna Dega,8,54.854,36,24.153,icr118657,3.937579677,0.315431169,4.025678579,0.340051025,74.33671781,4.518313217,17.97495096,6905.1.8.20,6905.1.8.20,8.914233333,36.40255
6906,2,3,20,0-20cm,E. Wellega,Weyna Dega,8,52.188,36,21.96,icr118659,3.745089263,0.276741655,3.756278806,0.287353279,55.78338844,13.36860852,31.14182368,6906.2.3.20,6906.2.3.20,8.8698,36.366
6907,1,9,20,0-20cm,E. Wellega,Weyna Dega,8,54.316,36,23.803,icr118662,3.82828904,0.302245627,3.930404158,0.326904514,74.42074485,4.520875637,18.04172591,6907.1.9.20,6907.1.9.20,8.905266667,36.39671667
6909,1,2,20,0-20cm,E. Wellega,Weyna Dega,8,55.463,36,23.516,icr118665,3.911460576,0.300652313,4.10814844,0.32333278,69.67685572,5.568939047,20.73264383,6909.1.2.20,6909.1.2.20,8.924383333,36.39193333
6910,1,4,20,0-20cm,E. Wellega,Weyna Dega,8,54.496,36,23.255,icr118667,4.258643386,0.324793614,4.358772108,0.345569217,71.19372734,5.745410445,21.53132278,6910.1.4.20,6910.1.4.20,8.908266667,36.38758333
6911,1,7,20,0-20cm,E. Wellega,Weyna Dega,8,54.229,36,22.712,icr118669,4.518099704,0.338782399,4.690880898,0.362645591,73.04442533,5.75690249,23.20686804,6911.1.7.20,6911.1.7.20,8.903816667,36.37853333
6912,1,2,20,0-20cm,E. Wellega,Weyna Dega,8,54.273,36,22.497,icr118671,4.729001829,0.368617454,4.865233719,0.396323791,71.82603234,5.330224088,22.88944855,6912.1.2.20,6912.1.2.20,8.90455,36.37495
7001,3,1,20,0-20cm,E. Wellega,Upper Kola,9,19.503,36,43.122,icr118674,2.794128839,0.212740676,2.84916498,0.227608021,74.75703661,7.089149799,15.18752675,7001.3.1.20,7001.3.1.20,9.32505,36.7187
7001,6,1,20,0-20cm,E. Wellega,Upper Kola,9,20.116,36,42.507,icr118677,2.998999079,0.236191893,3.049102296,0.253718975,77.29505296,5.088835499,13.59785066,7001.6.1.20,7001.6.1.20,9.335266667,36.70845
7002,2,2,20,0-20cm,E. Wellega,Upper Kola,9,19.385,36,42.769,icr118680,4.708014872,0.368103628,4.744811986,0.395371028,75.94026716,4.580452893,19.90585169,7002.2.2.20,7002.2.2.20,9.323083333,36.71281667
