HHID,Parcel_ID,Field_ID,depth_bottom,Depth.range,Zone,AEZ,N_Degree,N_Minute,E_Degree,E_Minute,SSN,AcidCarbon,Acidified.Nitrogen,Total.Carbon,Total.Nitrogen,Clay,Sand,Silt,Code.y,Code.x,lat,long
3507,1,2,20,0-20cm,W. Arsi,Weyna Dega,7,25.779,38,47.951,icr117182,3.26894532,0.243281034,3.271193047,0.254672158,67.07411632,7.909372878,22.57343676,3507.1.2.20,3507.1.2.20,7.42965,38.79918333
3507,1,3,20,0-20cm,W. Arsi,Weyna Dega,7,25.79,38,47.942,icr117184,2.572831106,0.193430741,2.563518302,0.200898769,64.37839439,8.856896174,20.89101131,3507.1.3.20,3507.1.3.20,7.429833333,38.79903333
3508,2,1,20,0-20cm,W. Arsi,Weyna Dega,7,25.362,38,47.996,icr117188,3.188569176,0.23881017,3.171986111,0.249124958,67.33536879,7.470423426,21.30515839,3508.2.1.20,3508.2.1.20,7.4227,38.79993333
3508,4,1,20,0-20cm,W. Arsi,Weyna Dega,7,25.107,38,48.614,icr117190,3.215353443,0.2417492,3.235820706,0.254149172,69.77874104,7.420319773,20.82300746,3508.4.1.20,3508.4.1.20,7.41845,38.81023333
3509,1,2,20,0-20cm,W. Arsi,Weyna Dega,7,26.532,38,48.069,icr117193,2.849502277,0.211904408,2.849518699,0.218665382,64.00083394,8.853271775,21.34019735,3509.1.2.20,3509.1.2.20,7.4422,38.80115
3509,1,3,20,0-20cm,W. Arsi,Weyna Dega,7,26.55,38,48.113,icr117195,2.030251051,0.156528341,2.065980162,0.164629555,67.6630313,7.436784083,15.57942716,3509.1.3.20,3509.1.3.20,7.4425,38.80188333
3510,1,2,20,0-20cm,W. Arsi,Weyna Dega,7,26.395,38,48.301,icr117198,3.597236249,0.271385998,3.63648581,0.284649963,68.23380359,7.442623918,23.43725007,3510.1.2.20,3510.1.2.20,7.439916667,38.80501667
3510,2,1,20,0-20cm,W. Arsi,Weyna Dega,7,26.474,38,48.344,icr117201,2.356363537,0.173984,2.369795972,0.182264625,65.01460946,10.68236861,20.58050688,3510.2.1.20,3510.2.1.20,7.441233333,38.80573333
3511,3,1,20,0-20cm,W. Arsi,Weyna Dega,7,26.532,38,48.218,icr117203,3.012108097,0.227410267,2.999224755,0.234940279,59.19164813,10.7285269,25.4391168,3511.3.1.20,3511.3.1.20,7.4422,38.80363333
3511,4,1,20,0-20cm,W. Arsi,Weyna Dega,7,26.1,38,46.787,icr117205,2.312808264,0.167613693,2.39335145,0.173826074,58.44047858,9.465117469,20.6010063,3511.4.1.20,3511.4.1.20,7.435,38.77978333
3512,3,1,20,0-20cm,W. Arsi,Weyna Dega,7,26.432,38,48.445,icr117207,2.912395324,0.218025738,2.939581937,0.228689234,67.79665629,7.921914739,20.83535618,3512.3.1.20,3512.3.1.20,7.440533333,38.80741667
3512,7,1,20,0-20cm,W. Arsi,Weyna Dega,7,26.382,38,48.252,icr117209,3.32341183,0.246577948,3.340418817,0.25716561,66.50267689,8.146856919,22.39376807,3512.7.1.20,3512.7.1.20,7.4397,38.8042
3601,1,2,20,0-20cm,W. Arsi,Weyna Dega,7,23.032,38,48.219,icr117211,4.246567458,0.318888251,4.212221561,0.333078194,66.31038594,7.844010797,26.47175521,3601.1.2.20,3601.1.2.20,7.383866667,38.80365
3601,2,1,20,0-20cm,W. Arsi,Weyna Dega,7,23.005,38,48.189,icr117213,3.837228398,0.288050897,3.786253428,0.302724549,70.70986074,6.798040526,22.65460659,3601.2.1.20,3601.2.1.20,7.383416667,38.80315
3602,1,2,20,0-20cm,W. Arsi,Weyna Dega,7,23.002,38,48.479,icr117215,4.225603637,0.324372384,4.122223356,0.342071411,73.25977979,6.153768836,22.55383779,3602.1.2.20,3602.1.2.20,7.383366667,38.80798333
3602,1,3,20,0-20cm,W. Arsi,Weyna Dega,7,23.007,38,48.49,icr117217,3.407013375,0.258201231,3.335461531,0.271405112,74.33928073,6.49386439,19.6194427,3602.1.3.20,3602.1.3.20,7.38345,38.80816667
3603,2,2,20,0-20cm,W. Arsi,Weyna Dega,7,23.348,38,48.278,icr117219,3.568288331,0.26943542,3.568943907,0.282759634,70.45068153,7.158110837,22.15950851,3603.2.2.20,3603.2.2.20,7.389133333,38.80463333
3603,3,1,20,0-20cm,W. Arsi,Weyna Dega,7,23.325,38,48.339,icr117221,3.422022155,0.257698192,3.403929701,0.270322156,68.71118596,7.565140844,22.77910344,3603.3.1.20,3603.3.1.20,7.38875,38.80565
3604,1,3,20,0-20cm,W. Arsi,Weyna Dega,7,23.549,38,48.501,icr117223,2.887575201,0.2250059,2.860148195,0.23727558,67.02672583,7.598923977,19.99190828,3604.1.3.20,3604.1.3.20,7.392483333,38.80835
3604,2,1,20,0-20cm,W. Arsi,Weyna Dega,7,23.414,38,48.372,icr117225,3.014129397,0.225894313,3.012962754,0.236924294,68.2221678,8.06437722,20.89359442,3604.2.1.20,3604.2.1.20,7.390233333,38.8062
3605,1,2,20,0-20cm,W. Arsi,Weyna Dega,7,22.761,38,48.881,icr117227,3.219511392,0.248614874,3.169091985,0.262601667,71.64677662,6.599158424,19.08162236,3605.1.2.20,3605.1.2.20,7.37935,38.81468333
3605,1,4,20,0-20cm,W. Arsi,Weyna Dega,7,22.743,38,48.874,icr117229,3.122933262,0.242824481,3.094287165,0.254976784,68.57109106,7.803890209,21.12745986,3605.1.4.20,3605.1.4.20,7.37905,38.81456667
3606,1,2,20,0-20cm,W. Arsi,Weyna Dega,7,22.637,38,48.743,icr117231,3.28521522,0.247288348,3.237291961,0.25843882,65.38367401,8.725965529,24.29582161,3606.1.2.20,3606.1.2.20,7.377283333,38.81238333
3607,1,2,20,0-20cm,W. Arsi,Weyna Dega,7,22.385,38,48.647,icr117235,3.360935426,0.254770315,3.299900845,0.265174375,66.79655655,8.193304472,23.33257694,3607.1.2.20,3607.1.2.20,7.373083333,38.81078333
3607,1,3,20,0-20cm,W. Arsi,Weyna Dega,7,22.396,38,48.652,icr117237,4.444479239,0.330007689,4.457682927,0.342277521,70.0334885,7.081704219,23.84492726,3607.1.3.20,3607.1.3.20,7.373266667,38.81086667
3608,2,1,20,0-20cm,W. Arsi,Weyna Dega,7,22.214,38,49.038,icr117239,2.673859207,0.203527105,2.636482163,0.213564226,70.69393056,7.262287179,18.37965244,3608.2.1.20,3608.2.1.20,7.370233333,38.8173
3608,3,2,20,0-20cm,W. Arsi,Weyna Dega,7,22.341,38,49.021,icr117241,4.600738202,0.338496771,4.560130341,0.355228871,72.57382715,6.798163622,24.87182022,3608.3.2.20,3608.3.2.20,7.37235,38.81701667
3609,1,2,20,0-20cm,W. Arsi,Weyna Dega,7,22.28,38,49.272,icr117244,4.215755932,0.315180353,4.121396092,0.327659217,66.37907298,7.952621223,26.22488749,3609.1.2.20,3609.1.2.20,7.371333333,38.8212
3609,1,6,20,0-20cm,W. Arsi,Weyna Dega,7,22.268,38,49.204,icr117246,3.828433424,0.294449855,3.752488564,0.309018341,67.45998116,6.979854782,24.76460911,3609.1.6.20,3609.1.6.20,7.371133333,38.82006667
3610,2,2,20,0-20cm,W. Arsi,Weyna Dega,7,22.041,38,48.573,icr117248,2.533198853,0.194935571,2.497728341,0.204202264,71.37264927,6.992611646,16.36175676,3610.2.2.20,3610.2.2.20,7.36735,38.80955
3610,2,3,20,0-20cm,W. Arsi,Weyna Dega,7,22.038,38,48.503,icr117250,2.712910712,0.209498437,2.699907357,0.220102535,67.9574673,7.829630693,20.08450465,3610.2.3.20,3610.2.3.20,7.3673,38.80838333
3611,1,2,20,0-20cm,W. Arsi,Weyna Dega,7,22.429,38,48.462,icr117252,5.102994167,0.375917636,4.985664592,0.392631696,68.90289689,6.904613014,27.07009364,3611.1.2.20,3611.1.2.20,7.373816667,38.8077
3611,1,3,20,0-20cm,W. Arsi,Weyna Dega,7,22.441,38,48.463,icr117254,4.573997022,0.344545954,4.448069846,0.360996253,67.27295529,7.239466882,28.12547164,3611.1.3.20,3611.1.3.20,7.374016667,38.80771667
3612,1,2,20,0-20cm,W. Arsi,Weyna Dega,7,22.747,38,48.064,icr117256,3.823932439,0.287187597,3.785752923,0.30147226,63.88600029,8.012042754,26.75480884,3612.1.2.20,3612.1.2.20,7.379116667,38.80106667
3612,1,4,20,0-20cm,W. Arsi,Weyna Dega,7,22.787,38,48.06,icr117258,3.170184022,0.241534348,3.110068692,0.251985456,65.67888712,8.055836668,22.49268815,3612.1.4.20,3612.1.4.20,7.379783333,38.801
3701,1,4,20,0-20cm,W. Arsi,Weyna Dega,7,15.244,38,45.133,icr117260,4.840816871,0.371727887,4.641033171,0.390519038,70.50824287,6.839754308,26.22669128,3701.1.4.20,3701.1.4.20,7.254066667,38.75221667
3701,1,6,20,0-20cm,W. Arsi,Weyna Dega,7,15.206,38,45.102,icr117263,4.317240714,0.332511853,4.193423808,0.348803175,66.32298219,7.641948482,28.37387481,3701.1.6.20,3701.1.6.20,7.253433333,38.7517
3702,1,2,20,0-20cm,W. Arsi,Weyna Dega,7,14.908,38,45.455,icr117265,5.687764407,0.437011885,5.624609133,0.458839038,65.00386992,7.76400039,33.44422475,3702.1.2.20,3702.1.2.20,7.248466667,38.75758333
3702,1,4,20,0-20cm,W. Arsi,Weyna Dega,7,14.927,38,45.449,icr117267,2.868563016,0.224224277,2.765617581,0.236790528,55.53234037,9.78539641,29.96769554,3702.1.4.20,3702.1.4.20,7.248783333,38.75748333
3703,2,1,20,0-20cm,W. Arsi,Weyna Dega,7,14.672,38,45.228,icr117269,3.447160305,0.267422108,3.382786529,0.283305105,61.20591674,8.734528697,29.02115465,3703.2.1.20,3703.2.1.20,7.244533333,38.7538
3703,2,2,20,0-20cm,W. Arsi,Weyna Dega,7,14.682,38,45.219,icr117271,2.284417329,0.177425424,2.250179657,0.186170879,70.02535731,7.245371688,15.56470653,3703.2.2.20,3703.2.2.20,7.2447,38.75365
3704,1,2,20,0-20cm,W. Arsi,Weyna Dega,7,14.384,38,45.465,icr117273,3.330138167,0.251218158,3.306227779,0.263338483,65.60755508,8.611298917,24.34145332,3704.1.2.20,3704.1.2.20,7.239733333,38.75775
3704,1,3,20,0-20cm,W. Arsi,Weyna Dega,7,14.396,38,45.469,icr117275,3.179759112,0.242696372,3.138522395,0.255150156,66.96174005,8.005666075,23.38053485,3704.1.3.20,3704.1.3.20,7.239933333,38.75781667
3705,1,2,20,0-20cm,W. Arsi,Weyna Dega,7,14.096,38,45.474,icr117277,6.070797458,0.464144237,6.122470912,0.492704152,58.21009286,9.095359779,41.00033973,3705.1.2.20,3705.1.2.20,7.234933333,38.7579
3705,1,5,20,0-20cm,W. Arsi,Weyna Dega,7,14.141,38,45.412,icr117280,3.439526529,0.257057896,3.393717168,0.269006723,73.68055812,6.891872453,20.2786984,3705.1.5.20,3705.1.5.20,7.235683333,38.75686667
3706,1,2,20,0-20cm,W. Arsi,Weyna Dega,7,14.941,38,45.026,icr117282,3.715671942,0.290460108,3.623193321,0.305071419,64.89463622,8.697756868,27.98770349,3706.1.2.20,3706.1.2.20,7.249016667,38.75043333
3707,1,3,20,0-20cm,W. Arsi,Weyna Dega,7,13.568,38,45.759,icr117283,4.895224354,0.352705771,6.326661146,0.362409967,49.97176723,15.33278454,52.40620806,3707.1.3.20,3707.1.3.20,7.226133333,38.76265
3707,1,4,20,0-20cm,W. Arsi,Weyna Dega,7,13.595,38,45.738,icr117285,4.612531753,0.353532422,4.562452167,0.374371716,61.92040815,8.141841616,32.64767735,3707.1.4.20,3707.1.4.20,7.226583333,38.7623
3708,1,2,20,0-20cm,W. Arsi,Weyna Dega,7,14.145,38,45.269,icr117287,4.541437518,0.350250152,4.510500605,0.369881102,52.83959457,10.01164947,38.01059666,3708.1.2.20,3708.1.2.20,7.23575,38.75448333
3708,2,1,20,0-20cm,W. Arsi,Weyna Dega,7,14.123,38,45.188,icr117289,2.929746849,0.223861312,2.88694584,0.234825124,75.73542716,6.141270306,17.68570127,3708.2.1.20,3708.2.1.20,7.235383333,38.75313333
3709,2,1,20,0-20cm,W. Arsi,Weyna Dega,7,13.369,38,45.15,icr117291,2.552275893,0.195154536,2.512983285,0.206051638,69.04641341,7.824953853,20.13057112,3709.2.1.20,3709.2.1.20,7.222816667,38.7525
3709,2,2,20,0-20cm,W. Arsi,Weyna Dega,7,13.388,38,45.097,icr117293,2.062944036,0.158721082,2.058600695,0.166528483,66.87461933,8.499905643,18.60340244,3709.2.2.20,3709.2.2.20,7.223133333,38.75161667
3710,1,2,20,0-20cm,W. Arsi,Weyna Dega,7,14.822,38,45.126,icr117295,4.57489046,0.351145064,4.419027934,0.370572575,72.83225091,6.792504286,24.88427734,3710.1.2.20,3710.1.2.20,7.247033333,38.7521
3710,2,1,20,0-20cm,W. Arsi,Weyna Dega,7,14.947,38,45.069,icr117297,3.798221247,0.293501277,3.775701923,0.308713729,64.53560073,7.998191598,27.54345667,3710.2.1.20,3710.2.1.20,7.249116667,38.75115
3711,2,1,20,0-20cm,W. Arsi,Weyna Dega,7,14.887,38,45.269,icr117299,5.204434657,0.392135312,5.277951008,0.412163989,62.3105814,8.716063745,35.81670057,3711.2.1.20,3711.2.1.20,7.248116667,38.75448333
3711,2,2,20,0-20cm,W. Arsi,Weyna Dega,7,14.257,38,45.257,icr117300,3.47647614,0.26778404,3.415325104,0.28004418,54.1481749,9.857446111,34.17957108,3711.2.2.20,3711.2.2.20,7.237616667,38.75428333
3801,1,3,20,0-20cm,W. Arsi,Weyna Dega,7,16.956,38,42.063,icr117302,2.629972031,0.200392718,2.705331767,0.210047247,70.95737126,7.546558762,19.22320831,3801.1.3.20,3801.1.3.20,7.2826,38.70105
3801,1,4,20,0-20cm,W. Arsi,Weyna Dega,7,16.952,38,42.017,icr117304,3.771457465,0.289846097,3.629313216,0.303985678,59.42756088,8.463239443,32.32136687,3801.1.4.20,3801.1.4.20,7.282533333,38.70028333
3803,2,1,20,0-20cm,W. Arsi,Weyna Dega,7,17.036,38,42.529,icr117313,2.447749746,0.193772704,2.348146707,0.205051671,45.58992995,13.30799763,36.44023667,3803.2.1.20,3803.2.1.20,7.283933333,38.70881667
3804,1,2,20,0-20cm,W. Arsi,Weyna Dega,7,16.667,38,42.686,icr117315,3.690389311,0.281068335,3.593786721,0.29290842,57.09978136,9.435741687,30.07586253,3804.1.2.20,3804.1.2.20,7.277783333,38.71143333
3804,1,3,20,0-20cm,W. Arsi,Weyna Dega,7,16.679,38,42.696,icr117317,3.069913004,0.238705567,2.975245203,0.251512465,59.91699964,8.675301603,27.55753945,3804.1.3.20,3804.1.3.20,7.277983333,38.7116
3805,2,1,20,0-20cm,W. Arsi,Weyna Dega,7,16.327,38,42.794,icr117319,3.598953217,0.281010266,3.451574598,0.293906345,57.96465413,8.95204477,32.19464306,3805.2.1.20,3805.2.1.20,7.272116667,38.71323333
3806,1,2,20,0-20cm,W. Arsi,Weyna Dega,7,16.216,38,42.727,icr117321,3.048411227,0.234131706,2.958526064,0.247703942,54.62891127,11.52121119,33.51869877,3806.1.2.20,3806.1.2.20,7.270266667,38.71211667
3806,1,5,20,0-20cm,W. Arsi,Weyna Dega,7,16.261,38,42.746,icr117323,3.627831736,0.281571776,3.505279141,0.294250347,58.69020322,9.160528312,31.71100745,3806.1.5.20,3806.1.5.20,7.271016667,38.71243333
3807,2,1,20,0-20cm,W. Arsi,Weyna Dega,7,16.663,38,42.678,icr117325,2.798544275,0.21548616,2.74363323,0.224960485,60.94495106,9.23387924,25.61816926,3807.2.1.20,3807.2.1.20,7.277716667,38.7113
3807,3,1,20,0-20cm,W. Arsi,Weyna Dega,7,16.556,38,42.546,icr117327,1.981643172,0.15054573,1.948220847,0.156116039,63.67574457,9.248039438,18.57295859,3807.3.1.20,3807.3.1.20,7.275933333,38.7091
3808,1,2,20,0-20cm,W. Arsi,Weyna Dega,7,16.848,38,42.397,icr117329,3.439672587,0.25886693,3.381603405,0.269382005,59.61590216,9.617625728,27.66854681,3808.1.2.20,3808.1.2.20,7.2808,38.70661667
3808,1,3,20,0-20cm,W. Arsi,Weyna Dega,7,16.832,38,42.372,icr117330,3.215644172,0.244454885,3.119581275,0.255734297,61.02862276,8.687318546,26.34847197,3808.1.3.20,3808.1.3.20,7.280533333,38.7062
3809,2,1,20,0-20cm,W. Arsi,Weyna Dega,7,16.284,38,42.326,icr117334,3.617157327,0.274548413,3.489744603,0.284627192,61.49656646,8.718351372,28.55394029,3809.2.1.20,3809.2.1.20,7.2714,38.70543333
3810,1,3,20,0-20cm,W. Arsi,Weyna Dega,7,16.627,38,42.188,icr117336,3.296681774,0.248266371,3.201418136,0.260277906,55.61651711,10.48730233,32.74772138,3810.1.3.20,3810.1.3.20,7.277116667,38.70313333
3810,1,4,20,0-20cm,W. Arsi,Weyna Dega,7,16.615,38,42.16,icr117338,3.985821647,0.294315285,3.84887142,0.308322912,67.31453238,7.272286389,26.28108866,3810.1.4.20,3810.1.4.20,7.276916667,38.70266667
3811,2,1,20,0-20cm,W. Arsi,Weyna Dega,7,16.116,38,42.157,icr117340,3.300757035,0.253282763,3.171947246,0.265385691,58.99569113,9.216389992,30.38590759,3811.2.1.20,3811.2.1.20,7.2686,38.70261667
3812,1,2,20,0-20cm,W. Arsi,Weyna Dega,7,16.181,38,42.406,icr117342,4.017784516,0.306756636,3.830880665,0.322605786,65.59131082,7.33074845,27.89146535,3812.1.2.20,3812.1.2.20,7.269683333,38.70676667
3901,2,1,20,0-20cm,W. Arsi,Weyna Dega,7,28.631,38,43.732,icr117344,1.437754767,0.102072989,1.453355903,0.10286624,34.99114908,31.88152489,33.84607695,3901.2.1.20,3901.2.1.20,7.477183333,38.72886667
3902,1,2,20,0-20cm,W. Arsi,Weyna Dega,7,28.411,38,43.975,icr117347,1.523287753,0.107873895,1.550842302,0.112478578,47.20866414,15.35850777,23.2404016,3902.1.2.20,3902.1.2.20,7.473516667,38.73291667
3902,1,3,20,0-20cm,W. Arsi,Weyna Dega,7,28.317,38,43.769,icr117349,1.777285515,0.126532965,1.831667082,0.131674457,31.85793695,27.53653509,42.44975977,3902.1.3.20,3902.1.3.20,7.47195,38.72948333
3903,1,3,20,0-20cm,W. Arsi,Weyna Dega,7,28.28,38,43.493,icr117351,1.579024188,0.109924461,1.662601875,0.113573134,51.76960933,13.5879815,19.70630759,3903.1.3.20,3903.1.3.20,7.471333333,38.72488333
3903,2,1,20,0-20cm,W. Arsi,Weyna Dega,7,28.182,38,43.493,icr117354,2.384736273,0.169063109,2.497114731,0.176248943,53.15343975,11.54659899,24.85475304,3903.2.1.20,3903.2.1.20,7.4697,38.72488333
3904,1,2,20,0-20cm,W. Arsi,Weyna Dega,7,27.793,38,43.911,icr117356,1.858398981,0.131602866,1.912832078,0.136826261,52.2276939,12.82850251,23.6003485,3904.1.2.20,3904.1.2.20,7.463216667,38.73185
3905,2,1,20,0-20cm,W. Arsi,Weyna Dega,7,27.3,38,43.76,icr117360,1.795431324,0.116078201,2.12042935,0.118625341,50.41598371,16.44773438,20.34631764,3905.2.1.20,3905.2.1.20,7.455,38.72933333
3905,2,2,20,0-20cm,W. Arsi,Weyna Dega,7,27.304,38,43.825,icr117362,1.759221363,0.113352009,2.059122411,0.115272981,48.22164205,18.55883564,21.96531852,3905.2.2.20,3905.2.2.20,7.455066667,38.73041667
3906,2,2,20,0-20cm,W. Arsi,Weyna Dega,7,28.737,38,44.36,icr117365,1.552357321,0.113277194,1.562773681,0.11887604,37.53882322,21.20344524,33.22940698,3906.2.2.20,3906.2.2.20,7.47895,38.73933333
3906,3,1,20,0-20cm,W. Arsi,Weyna Dega,7,28.671,38,44.429,icr117367,1.468408332,0.104955304,1.504771614,0.108658932,41.99926691,18.89186935,27.73497696,3906.3.1.20,3906.3.1.20,7.47785,38.74048333
3907,1,2,20,0-20cm,W. Arsi,Weyna Dega,7,29.365,38,44.183,icr117369,1.625364464,0.117332784,1.660323875,0.120534276,38.30784113,23.29645321,33.76684875,3907.1.2.20,3907.1.2.20,7.489416667,38.73638333
3907,3,1,20,0-20cm,W. Arsi,Weyna Dega,7,29.264,38,44.213,icr117372,2.059166027,0.148782246,2.121191176,0.153308967,41.28465358,19.10995988,34.89075635,3907.3.1.20,3907.3.1.20,7.487733333,38.73688333
3908,1,2,20,0-20cm,W. Arsi,Weyna Dega,7,29.162,38,43.849,icr117374,2.163310194,0.155275032,2.316628793,0.159700785,41.85239995,18.90630234,36.14610767,3908.1.2.20,3908.1.2.20,7.486033333,38.73081667
3908,3,1,20,0-20cm,W. Arsi,Weyna Dega,7,27.878,38,44.138,icr117377,2.924484246,0.207940216,3.061702599,0.216443313,53.43226201,11.35651735,28.51302215,3908.3.1.20,3908.3.1.20,7.464633333,38.73563333
3909,2,1,20,0-20cm,W. Arsi,Weyna Dega,7,29.1,38,44.155,icr117380,1.886445274,0.135239555,1.903289213,0.138273159,36.75447167,24.03094052,37.55755281,3909.2.1.20,3909.2.1.20,7.485,38.73591667
3910,1,2,20,0-20cm,W. Arsi,Weyna Dega,7,28.952,38,44.308,icr117383,1.895407648,0.136690858,1.914570598,0.141491544,41.12162219,17.06678634,32.76892952,3910.1.2.20,3910.1.2.20,7.482533333,38.73846667
3910,1,3,20,0-20cm,W. Arsi,Weyna Dega,7,28.932,38,44.307,icr117385,1.927826892,0.142755458,1.922685684,0.147704002,39.97589227,16.91181175,33.85565171,3910.1.3.20,3910.1.3.20,7.4822,38.73845
3911,1,2,20,0-20cm,W. Arsi,Weyna Dega,7,28.963,38,44.47,icr117387,1.745493715,0.125334635,1.765166583,0.128349206,39.44939097,22.49495452,33.58252481,3911.1.2.20,3911.1.2.20,7.482716667,38.74116667
3912,2,1,20,0-20cm,W. Arsi,Weyna Dega,7,29.351,38,44.508,icr117390,1.91131051,0.141844607,1.898117206,0.147027208,45.39938454,14.57065427,30.1240704,3912.2.1.20,3912.2.1.20,7.489183333,38.7418
4001,1,2,20,0-20cm,W. Arsi,Dega,7,7.004,38,47.902,icr117392,4.654843612,0.356514635,4.486496316,0.371236141,61.75174961,9.006570595,31.22413007,4001.1.2.20,4001.1.2.20,7.116733333,38.79836667
4001,1,3,20,0-20cm,W. Arsi,Dega,7,7.008,38,47.908,icr117394,4.377560117,0.337167362,4.19519187,0.348762735,61.46003928,9.344714144,29.61238034,4001.1.3.20,4001.1.3.20,7.1168,38.79846667
4002,2,1,20,0-20cm,W. Arsi,Dega,7,6.95,38,47.421,icr117396,4.079757744,0.315475141,3.949343419,0.331855551,65.68059374,7.938649981,27.44782995,4002.2.1.20,4002.2.1.20,7.115833333,38.79035
4002,2,2,20,0-20cm,W. Arsi,Dega,7,7.002,38,47.545,icr117398,4.13499122,0.320756205,3.988878831,0.335443907,61.90091006,9.052880667,31.28268554,4002.2.2.20,4002.2.2.20,7.1167,38.79241667
4003,1,2,20,0-20cm,W. Arsi,Dega,7,6.75,38,47.711,icr117400,5.402964862,0.414980671,5.226300771,0.433487202,62.3241771,8.208838536,34.45852266,4003.1.2.20,4003.1.2.20,7.1125,38.79518333
4004,1,3,20,0-20cm,W. Arsi,Dega,7,6.902,38,47.685,icr117402,4.431241423,0.350108858,4.226914276,0.365069385,60.19068365,9.036635534,33.49822044,4004.1.3.20,4004.1.3.20,7.115033333,38.79475
4005,1,3,20,0-20cm,W. Arsi,Dega,7,6.752,38,48.009,icr117406,3.775382752,0.290709993,3.626232926,0.29989237,60.74691796,10.28351513,28.69349655,4005.1.3.20,4005.1.3.20,7.112533333,38.80015
4005,1,6,20,0-20cm,W. Arsi,Dega,7,6.74,38,48.006,icr117409,4.161743957,0.328254808,3.992913706,0.345209192,59.47543583,9.59955799,33.45601642,4005.1.6.20,4005.1.6.20,7.112333333,38.8001
4006,1,2,20,0-20cm,W. Arsi,Dega,7,6.563,38,47.854,icr117411,6.714269037,0.526533651,6.531541401,0.553306586,60.00096318,7.78732139,41.56608459,4006.1.2.20,4006.1.2.20,7.109383333,38.79756667
4006,2,1,20,0-20cm,W. Arsi,Dega,7,6.466,38,47.804,icr117413,4.239864773,0.328862245,4.054520904,0.343272595,59.09848925,9.314619109,32.74688173,4006.2.1.20,4006.2.1.20,7.107766667,38.79673333
4007,2,1,20,0-20cm,W. Arsi,Dega,7,6.334,38,47.754,icr117417,4.911416898,0.378073342,4.737932119,0.394331811,63.1598936,8.514596717,31.54995626,4007.2.1.20,4007.2.1.20,7.105566667,38.7959
4008,1,2,20,0-20cm,W. Arsi,Dega,7,6.361,38,47.961,icr117420,5.199359802,0.409271734,4.956019098,0.430821464,58.90336686,8.754192814,37.11959901,4008.1.2.20,4008.1.2.20,7.106016667,38.79935
4008,1,3,20,0-20cm,W. Arsi,Dega,7,6.371,38,47.992,icr117422,5.025321888,0.394498583,4.799820005,0.413558605,59.67032103,8.669741113,34.60799026,4008.1.3.20,4008.1.3.20,7.106183333,38.79986667
4009,1,3,20,0-20cm,W. Arsi,Dega,7,6.345,38,47.453,icr117424,5.709466861,0.445278321,5.485578,0.468768121,63.11952817,7.664200641,34.79256771,4009.1.3.20,4009.1.3.20,7.10575,38.79088333
4009,1,4,20,0-20cm,W. Arsi,Dega,7,6.746,38,47.452,icr117426,3.375367931,0.262707027,3.227590248,0.274365748,62.53583029,9.700324575,27.07981279,4009.1.4.20,4009.1.4.20,7.112433333,38.79086667
4010,1,3,20,0-20cm,W. Arsi,Dega,7,6.886,38,47.213,icr117428,5.286915588,0.420071465,5.044168565,0.445555209,64.5393599,7.471609367,34.48777234,4010.1.3.20,4010.1.3.20,7.114766667,38.78688333
4010,1,4,20,0-20cm,W. Arsi,Dega,7,6.883,38,47.216,icr117430,5.134352972,0.40965572,4.894207689,0.431263215,63.34395838,7.825641846,32.67342732,4010.1.4.20,4010.1.4.20,7.114716667,38.78693333
4011,1,3,20,0-20cm,W. Arsi,Dega,7,6.659,38,47.514,icr117432,3.252939994,0.253923324,3.139175396,0.266883883,62.8863453,10.34343308,27.10933069,4011.1.3.20,4011.1.3.20,7.110983333,38.7919
4011,2,2,20,0-20cm,W. Arsi,Dega,7,6.672,38,47.519,icr117434,3.392513005,0.268997211,3.270393843,0.281066959,62.84583895,9.414651139,26.53936122,4011.2.2.20,4011.2.2.20,7.1112,38.79198333
4012,1,3,20,0-20cm,W. Arsi,Dega,7,6.5,38,47.417,icr117436,4.356513432,0.340777177,4.184710432,0.356732512,62.24543876,8.596056812,31.79179632,4012.1.3.20,4012.1.3.20,7.108333333,38.79028333
4101,1,3,20,0-20cm,W. Arsi,Dega,7,6.671,38,45.491,icr117441,5.746575265,0.442727087,5.559376533,0.46652396,64.45799302,7.917042445,34.64889039,4101.1.3.20,4101.1.3.20,7.111183333,38.75818333
4101,2,1,20,0-20cm,W. Arsi,Dega,7,6.723,38,45.533,icr117443,4.428205654,0.34002742,4.337086787,0.355799983,63.32073239,8.486975462,31.11641745,4101.2.1.20,4101.2.1.20,7.11205,38.75888333
4102,2,2,20,0-20cm,W. Arsi,Dega,7,6.589,38,45.288,icr117445,4.884223311,0.362129182,4.790737329,0.378253453,63.06516664,9.21697823,32.03579426,4102.2.2.20,4102.2.2.20,7.109816667,38.7548
4102,3,1,20,0-20cm,W. Arsi,Dega,7,6.703,38,45.254,icr117447,3.27992334,0.253332297,3.155005081,0.264252981,65.07685069,8.334949861,22.94479724,4102.3.1.20,4102.3.1.20,7.111716667,38.75423333
4103,1,2,20,0-20cm,W. Arsi,Dega,7,6.627,38,45.787,icr117449,5.936901022,0.445972201,5.964773834,0.469730773,68.99750755,7.176745451,32.59151433,4103.1.2.20,4103.1.2.20,7.11045,38.76311667
4104,1,2,20,0-20cm,W. Arsi,Dega,7,6.582,38,45.982,icr117454,7.949904378,0.610624836,7.633875067,0.649089587,58.81717405,7.899692351,44.84728588,4104.1.2.20,4104.1.2.20,7.1097,38.76636667
